LineCode,LineText,OriginalText,Comment,Speaker,StoryNode
line:7e55d1,"nicht viel, bei dir?","not much, you?",Dialogue choice.,Player,DadDeerStart
line:43cae9,und...,and...,,Original,DadDeerRent
line:9334cb,hier ist der Schlüssel!,here's the key!,,Original,DadDeerRent
line:66e44a,oh,oh,,Original,DadDeerRent
line:207ecf,und äh,and uh,,Original,DadDeerRent
line:2dffad,"du hast die Provinzielle\nSicherheits- und Betriebsanleitung\nfür Motorboote gelesen, oder?",you've read the provincial motorboating\nsafety and operations guide eh?,,Original,DadDeerRent
line:958f3a,äm,um,,Player,DadDeerRent
line:902ce4,ja!,yeah!,Dialogue choice.,Player,DadDeerRent
line:703c5a,großartig!,great!,,Original,DadDeerRent
line:e76b55,"na dann, hab' ne schöne Zeit da draußen!","welp, have a good time out there!",,Original,DadDeerRent
line:ff9a51,...ja?,...yeah?,Dialogue choice.,Player,DadDeerRent
line:7750eb,gut...,well...,,Original,DadDeerRent
line:fcb8db,nur für den Fall,just in case,,Original,DadDeerRent
line:7c2557,du kannst meine ausleihen,you can borrow mine,,Original,DadDeerRent
line:f6dcbe,hab 'ne tolle Zeit da draußen!,have a good time out there!,,Original,DadDeerRent
line:1f2a55,uh,uh,,Player,DadDeerRent
line:e2fa37,ich bin ein bisschen knapp bei Kasse,i'm a bit short on cash,,Player,DadDeerRent
line:2c8a89,ich komme später wieder!,i'll come back later!,,Player,DadDeerRent
line:a96655,ich stehe hier nur,just standing here,,Original,DadDeerWhatUp
line:9ef62d,...,...,,Original,DadDeerWhatUp
line:b36f01,es fühlt sich ganz gut an,it's pretty good,,Original,DadDeerWhatUp
line:26b506,hey,hey,,Original,DadDeerRented
line:4f2175,"was ist los, Claire?","what's up, claire?",,Original,DadDeerRented
line:74402b,ETWAS MIT DEM BOOT STIMMT NICHT,SOMETHING IS WRONG WITH THE BOAT,Dialogue choice.,Player,DadDeerRented
line:249dba,uh,uh,,Original,DadDeerRented
line:16db2b,was denn?,what?,,Original,DadDeerRented
line:7c995c,TUT MIR LEID!,SORRY!,,Player,DadDeerRented
line:e80d92,äm,um,,Player,DadDeerRented
line:179ab1,Der Motor macht\nein komisches Geräusch...,the engine's making a weird noise...,,Player,DadDeerRented
line:924f07,hmm,hmm,,Original,DadDeerRented
line:ba347c,nun,well,,Original,DadDeerRented
line:b3c873,werfen wir mal einen Blick drauf,let's take a look at it,,Original,DadDeerRented
line:d87f95,"uhh, kannst du das\nBoot für mich verankern?","uhh, can you anchor the boat for me?",Dialogue choice.,Player,DadDeerRented
line:c9cf7f,ALLES IST GUT!,EVERYTHING'S FINE!,Dialogue choice.,Player,DadDeerRented
line:85db07,uh...,uh...,,Original,DadDeerRented
line:4779ab,freut mich zu hören?,glad to hear it?,,Original,DadDeerRented
line:4f0f31,was ist los?,what's up?,,Player,DadDeerRented
line:dc9c53,hey,hey,,Player,DadDeerRented
line:378b0c,"was geht, Claire?","what's up, claire?",,Player,DadDeerRented
line:e42e3b,kannst du das Boot\nfür mich verankern?,can you anchor the boat for me?,Dialogue choice.,Player,DadDeerRented
line:a2fbb3,wie ist das Buch?,how's the book?,Dialogue choice.,Player,DadDeerRented
line:bc08c1,nicht wirklich was!,nothing really!,Dialogue choice.,Player,DadDeerRented
line:b4bcf2,"nicht viel, bei dir so?","nothin' much, you?",Dialogue choice.,Player,DadDeerRented
line:12b632,ich werde das nur überfliegen...,i'll just skim through this...,,Player,BoatManualStart
line:4006dc,also...,so...,,Player,BoatManualStart
line:f0695c,drücke <color=red>{{InteractButton}}</color> um zu beschleunigen,press <color=red>{{InteractButton}}</color> to accelerate,,Player,BoatManualStart
line:01c3ac,<color=red>{{UseItemButton}}</color> um rückwärts zu fahren,<color=red>{{UseItemButton}}</color> to reverse,,Player,BoatManualStart
line:eb4921,<color=red>{{MenuButton}}</color> abzuspringen,<color=red>{{MenuButton}}</color> to dismount,,Player,BoatManualStart
line:ed2749,und <color=red>{{RunButton}}</color> zum Hupen!,and <color=red>{{RunButton}}</color> to honk!,,Player,BoatManualStart
line:17d9b0,klingt einfach genug,sounds easy enough,,Player,BoatManualStart
line:7bba76,...,...,,Player,BoatManualStart
line:a9391c,es sagt auch,it also says,,Player,BoatManualStart
line:04d1b4,"""wenn dein Boot aufgrund\nvon unsachgemäßem Verhalten\nbeim Bootfahren stecken bleibt,""","""if your boat becomes stuck due\nto improper boating conduct,""",,Player,BoatManualStart
line:df5fa4,"""KEINE Panik bekommen!""","""do NOT panic!""",,Player,BoatManualStart
line:782d29,"""obwohl es dir vielleicht peinlich\nist, überwinde deinen Stolz und bitte\neinen Bootsveteranen um Hilfe!""","""although you may feel embarrassed,\nswallow your pride and ask for help\nfrom a boating veteran!""",,Player,BoatManualStart
line:332024,eh,eh,,Player,BoatManualStart
line:f4a974,sollte in Ordnung sein,i should be fine,,Player,BoatManualStart
line:1ef4a0,"sieht so aus, als ob der Motor\neinen Schlüssel braucht, um zu starten",looks like it needs\na key to start,,Original,NoBoatKeyStart
line:8e64b4,ich könnte dich mitnehmen!,i could take you out!,Dialogue choice.,Player,OfferBoat
line:0961f2,WARTE,WAIT,,Original,OfferBoat
line:7eb40f,könntest du das wirklich?!,are you for real?!,,Original,OfferBoat
line:139388,na klar!,yeah!,,Player,OfferBoat
line:178cbe,ich miete das Boot jetzt!,i'm renting the boat now!,,Player,OfferBoat
line:58a1a9,ohmeingott!!,omigosh!!,,Original,OfferBoat
line:551c4e,PAPA ICH FAHRE\nMIT CLAIRE BOOT,DAD I'M GOING\nBOATING WITH CLAIRE,,Original,OfferBoat
line:bd1c6e,"oookay, habt Spaß",oookay have fun,,DadDeer,OfferBoat
line:48f067,CLAIRE DU BIST DIE BESTE,CLAIRE YOU'RE THE BEST,,Original,OfferBoat
line:f64a4f,warte kurz bis ich bereit bin...,just let me get ready...,,Original,OfferBoat
line:56af4f,...fühlst du dich bald besser?,...feel better soon?,Dialogue choice.,Player,OfferBoat
line:af6312,*schnief*,*sniff*,,Original,OfferBoat
line:d01b24,vielleicht eines Taaages...,maybe somedaay...,,Original,OfferBoat
line:065de4,"oh, sicher",oh sure,,Original,DadDeerNeedHelp
line:f4ff7d,lass' uns es nach Hause bringen!,let's bring her home!,,Original,DadDeerNeedHelp
line:c5381a,sie ist schon fest verankert!,she's already anchored tight!,,Original,DadDeerNeedHelp
line:fbfa79,"mein Papa hat mich dazu gebracht,\neinen seiner Fantasyromane zu lesen",my dad's got me reading\none of his fantasy novels,,Original,KidDeerChillStart
line:f7663f,es klang zuerst irgendwie lahm,it sounded kinda lame at first,,Original,KidDeerChillStart
line:71f814,"er musste mich praktisch\nanbetteln, es zu lesen",he practically had to\nbeg me to read it,,Original,KidDeerChillStart
line:3c6b43,aber du weißt,but you know,,Original,KidDeerChillStart
line:34394e,dass sie doch\nnicht so schlimm sind,it's not that bad,,Original,KidDeerChillStart
line:e81639,"was gibt's neues, Claire?","what's new, claire?",,Original,KidDeerChillStart
line:c80bd3,willst du nochmal Bootfahren?,you wanna go boating again?,Dialogue choice.,Player,KidDeerChillStart
line:29b3e1,ich dachte du würdest nie fragen!,i thought you'd never ask!,,Original,KidDeerChillStart
line:395498,wir seh'n uns!,see ya!,Dialogue choice.,Player,KidDeerChillStart
line:64bfab,in deiner Haut möchte ich nicht stecken,wouldn't wanna be ya!,,Original,KidDeerChillStart
line:6c531c,ich scherze nur,jk,,Original,KidDeerChillStart
line:6e6195,du bist cool,you're cool,,Original,KidDeerChillStart
line:8d7d52,peace,peace,,Original,KidDeerChillStart
line:dad4d7,ich habe mich gefragt...,so i was wondering...,,Original,KidBoatFastPlease
line:3b9b4a,ja?,yeah?,,Player,KidBoatFastPlease
line:52bae3,können wir schnell fahren?,can we go fast?,,Original,KidBoatFastPlease
line:52d037,also,like,,Original,KidBoatFastPlease
line:301a90,so RICHTIG schnell?,REALLY fast?,,Original,KidBoatFastPlease
line:4e379f,so schnell wie das\nBoot nur fahren kann?,as fast as the boat will go?,,Original,KidBoatFastPlease
line:e0dbbd,ich werd's versuchen!,i'll try!,,Player,KidBoatFastPlease
line:dacc48,halte {{JumpButton}} um den Motor\naufheulen zu lassen!,hold {{JumpButton}} to rev the engine!,,Player,KidBoatFastPlease
line:2447a4,mal sehen wie schnell\ndas Ding werden kann!!,let's see how fast\nthis thing can go!!,,Player,KidBoatFastPlease
line:a87539,DAS ist Geschwindigkeit!,now THAT'S speed!,,Original,KidBoatRequestChallenge
line:9d3033,mein Papa ist für mich\nnoch nie so schnell gefahren!,my dad never goes\nthat fast for me!,,Original,KidBoatRequestChallenge
line:ba1488,das erinnert mich...,which reminds me...,,Original,KidBoatRequestChallenge
line:eaea8e,vor ein paar Tagen\nhabe ich mir diesen kranken\nBootsparkour ausgedacht,a few days ago i came\nup with this sick\nboating challenge,,Original,KidBoatRequestChallenge
line:334cee,aber Papa will ihn\nnicht einmal versuchen!,but dad wouldn't even try it!,,Original,KidBoatRequestChallenge
line:b8d344,würdest du ihn versuchen?,would you give it a try?,,Original,KidBoatRequestChallenge
line:f4fed1,wieso nicht?,why not?,Dialogue choice.,Player,KidBoatRequestChallenge
line:3dc436,vielleicht später,maybe later,Dialogue choice.,Player,KidBoatRequestChallenge
line:47be8c,och,aw,,Original,KidBoatRequestChallenge
line:755c92,okay,okay,,Original,KidBoatRequestChallenge
line:b4399f,also...,so...,,Original,KidBoatRequestChallenge
line:3f999a,äm,um,,Original,KidBoatRequestChallenge
line:e3652a,willst du nun meinen\nBootsparkour ausprobieren?,you wanna try my boating challenge?,,Original,KidBoatRequestChallenge
line:80c6ea,willst du wieder meinen\nBootsparkour fahren?,you wanna try my\nboating challenge again?,,Original,KidBoatRequestChallenge
line:c12810,los geht's!,let's do it!,Dialogue choice.,Player,KidBoatRequestChallenge
line:b83e30,nicht jetzt,not now,Dialogue choice.,Player,KidBoatRequestChallenge
line:a64e7b,och,aw,,Original,KidBoatRequestChallenge
line:8ea37b,okay,okay,,Original,KidBoatRequestChallenge
line:eabb51,kann ich dich absetzen?,can i drop you off?,Dialogue choice.,Player,KidBoatRequestChallenge
line:d00d5a,OH JA!!,AW YES!!,,Original,StartBoatChallenge
line:55002d,DU BIST TOLL CLAIRE!!,YOU ROCK CLAIRE!!,,Original,StartBoatChallenge
line:aed3dd,ich muss erst\nein paar Dinge erledigen,i gotta set some stuff up,,Original,StartBoatChallenge
line:ab39a2,ich bin gleich wieder da!,i'll be right back!,,Original,StartBoatChallenge
line:ea4014,ooooooooh ja!,awwwwwwww yeah!,,Original,StartBoatChallenge
line:c79efb,los geht's!,let's do it!,,Original,StartBoatChallenge
line:e24796,"also, hier ist die Lage!",so here's the sitch!,,Original,BeforeBoatRaceStart
line:0d551d,ich habe ein paar\nKontrollpunkte ins Wasser gesetzt,i set up a bunch of\ncheckpoints in the water,,Original,BeforeBoatRaceStart
line:a38f6c,"alles was du tun musst, ist\ndiese in der richtigen Reihenfolge\nzu durchfahren!",all you've got to do is\nhit them all in order!,,Original,BeforeBoatRaceStart
line:5c92db,wenn du das in weniger\nals 2 Minuten schaffst,if you finish in under 2 minutes,,Original,BeforeBoatRaceStart
line:a00093,dann hast du gewonnen!,then you win!,,Original,BeforeBoatRaceStart
line:b82644,okay,okay,,Player,BeforeBoatRaceStart
line:1423bf,ich glaube das kann ich schaffen!,i think i can do that!,,Player,BeforeBoatRaceStart
line:ea6bd1,mach' dich bereit!,get ready!,,Player,BeforeBoatRaceStart
line:d7b2d5,wir müssen los!,we've gotta get moving!,,Original,KidBoatRaceActive
line:4ef106,was ist denn?,what is it?,,Original,KidBoatRaceActive
line:d4c7e0,ich möchte von vorne anfangen,i wanna start over,Dialogue choice.,Player,KidBoatRaceActive
line:b4c94a,gut gut,fine fine,,Original,KidBoatRaceActive
line:0f388e,dann lass' uns zurück fahren,let's head back then,,Original,KidBoatRaceActive
line:8256ba,ich gebe auf,i give up,Dialogue choice.,Player,KidBoatRaceActive
line:4455c6,och,aw,,Original,KidBoatRaceActive
line:ebefab,ok,ok,,Original,KidBoatRaceActive
line:494ec0,nicht wirklich was,nothing really,Dialogue choice.,Player,KidBoatRaceActive
line:1d011e,wir vergeuden wertvolle Sekunden!!,we're wasting precious seconds!!,,Original,KidBoatRaceActive
line:f6f689,"hey, Claire",hey claire,,Original,KidBoatRaceRunAway
line:ba27f5,hast du...,did you...,,Original,KidBoatRaceRunAway
line:4de3b8,...schon meinen Parkour vergessen?,...forget about my challenge?,,Original,KidBoatRaceRunAway
line:f76fad,"ich war überrascht, als\ndu aus dem Boot gestiegen bist",i was surprised when\nyou got off the boat,,Original,KidBoatRaceRunAway
line:bad460,sorry!,sorry!,,Player,KidBoatRaceRunAway
line:9192d3,ich wurde gerade nur abgelenkt!,i just got distracted!,,Player,KidBoatRaceRunAway
line:9a9206,du musst für den Parkour\ndie ganze Zeit im Boot bleiben!,you've gotta stay on the\nboat for the whole challenge!,,Player,KidBoatRaceRunAway
line:455f3f,sorry!,sorry!,,Player,KidBoatRaceRunAway
line:a7e924,also äh,so uh,,Original,KidBoatAbandoned
line:523841,es war ein wenig langweilig\nim Boot zu warten,i got a little bored waiting\naround in the boat,,Original,KidBoatAbandoned
line:0abeee,also habe ich es\nwieder hier her gefahren,so i drove it back here,,Original,KidBoatAbandoned
line:cf4776,um,um,,Original,KidBoatAbandoned
line:f9a15b,"sag' es Papa nicht, ok?","don't tell dad, ok?",,Original,KidBoatAbandoned
line:f1f691,ich habe das Boot\nwieder nach Hause gefahren!,i drove the boat home again!,,Original,KidBoatAbandoned
line:cfd474,"ich glaube, ich bin ziemlich gut darin!",i think i'm pretty good at this!,,Original,KidBoatAbandoned
line:234b93,...,...,,Original,CrashedBoatStart
line:510557,WOW,WOAH,,Original,CrashedBoatStart
line:ab7e27,also,well,,Original,CrashedBoatStart
line:516f65,das war genial,that was awesome,,Original,CrashedBoatStart
line:e1315b,das war irre,that was crazy,,Player,CrashedBoatStart
line:a7bdf9,irre genial,crazy awesome,,Original,CrashedBoatStart
line:bd364d,"bin das nur ich,","is it just me,",,Player,BrokenBoatNoticedStart
line:a015df,oder klingt da etwas gar nicht richtig?,or does something not sound right?,,Player,BrokenBoatNoticedStart
line:552dc8,...,...,,Original,BrokenBoatNoticedStart
line:0bb254,das ist der Motor,it's the engine,,Original,BrokenBoatNoticedStart
line:31d5e4,das ist nicht gut,that's not good,,Player,BrokenBoatNoticedStart
line:ec602f,nein...,no...,,Original,BrokenBoatNoticedStart
line:35e776,ist es nicht!,it's not!,,Original,BrokenBoatNoticedStart
line:a16c90,vielleicht,maybe,,Player,BrokenBoatNoticedStart
line:f18530,geht es gleich wieder weg?,it will just go away?,,Player,BrokenBoatNoticedStart
line:7f6aec,ich weiß nicht,i don't know,,Original,BrokenBoatNoticedStart
line:8bb793,...,...,,Original,BrokenBoatNoticedStart
line:691082,mist,shoot,,Original,BrokenBoatNoticedStart
line:91d2be,MIST!,SHOOT!,,Original,BrokenBoatNoticedStart
line:b44318,DAS IST MEINE SCHULD,THIS IS MY FAULT,,Original,BrokenBoatNoticedStart
line:30181e,ICH HAB' DIE RAMPE GEBAUT,I MADE THE RAMP,,Original,BrokenBoatNoticedStart
line:79bb42,das ist schon in Ordnung,it's alright,,Player,BrokenBoatNoticedStart
line:ead7e9,"WAS, WENN DAS\nBOOT WIRKLICH KAPUTT IST",WHAT IF THE BOAT IS REALLY BROKEN,,Original,BrokenBoatNoticedStart
line:5280bc,"WAS, WENN ES SINKT!?",WHAT IF IT SINKS!?,,Original,BrokenBoatNoticedStart
line:11fc99,keine Sorge!,don't worry!,,Player,BrokenBoatNoticedStart
line:c200d5,"WAS, WENN ES EXPLODIERT!?",WHAT IF IT EXPLODES!?,,Original,BrokenBoatNoticedStart
line:5aa153,es wird nicht explodieren!,it's not gonna explode!,,Player,BrokenBoatNoticedStart
line:103d20,aber,but,,Player,BrokenBoatNoticedStart
line:c1eb7e,uhh,uhh,,Player,BrokenBoatNoticedStart
line:dface3,wir sollten jemanden einen\nBlick darauf werfen lassen,we should probably have\nsomeone take a look,,Player,BrokenBoatNoticedStart
line:086b5f,"Papa würde wissen,\nwie man es repariert...",dad would know how to fix it...,,Original,BrokenBoatNoticedStart
line:554faa,aber,but,,Original,BrokenBoatNoticedStart
line:e2d14e,er hat mir gesagt,he kinda told me,,Original,BrokenBoatNoticedStart
line:b28245,<color=#B7A288>nicht die Rampe benutzen...</color>,<color=#B7A288>not to use the ramp...</color>,,Original,BrokenBoatNoticedStart
line:26032d,oh,oh,,Player,BrokenBoatNoticedStart
line:63c3f3,"er wird so ""enttäuscht"" von mir sein","he's gonna be all ""disappointed"" in me",,Original,BrokenBoatNoticedStart
line:63ba67,ughhhhhhhhh,ughhhhhhhhh,,Original,BrokenBoatNoticedStart
line:f2e661,vielleicht gibt es da\nnoch jemand anderen?,maybe there's someone else around?,,Player,BrokenBoatNoticedStart
line:0abe4f,der Ahnung hat von,"that knows, like",,Player,BrokenBoatNoticedStart
line:754325,Boot-Zeugs?,boat stuff?,,Player,BrokenBoatNoticedStart
line:39c03c,da muss es jemanden geben!!,there's gotta be someone!!,,Original,BrokenBoatNoticedStart
line:1a1215,also...,so...,,Player,DadFixedBoatStart
line:f8b5f0,ist es repariert?,is it fixed?,,Player,DadFixedBoatStart
line:ebbd58,ja,yeah,,Original,DadFixedBoatStart
line:88fe7c,einer der Propeller war ein wenig verformt,one of the props got a\nlittle bent out of shape,,Original,DadFixedBoatStart
line:a532a3,habt ihr einen Baumstamm\noder etwas ähnliches getroffen?,you hit a log or somethin?,,Original,DadFixedBoatStart
line:64aa8f,also...,well...,,Player,DadFixedBoatStart
line:a3f2ae,jup!,yup!,,DeerKidBoat,DadFixedBoatStart
line:b663f4,einen Baumstamm!,a log!,,DeerKidBoat,DadFixedBoatStart
line:d2cd54,klassischer Baumstamm,classic log,,DeerKidBoat,DadFixedBoatStart
